name	region	country	lat	lon	tz_id	localtime_epoch	localtime	last_updated_epoch	last_updated	temp_c	temp_f	is_day	wind_mph	wind_kph	wind_degree	wind_dir	pressure_mb	pressure_in	precip_mm	precip_in	humidity	cloud	feelslike_c	feelslike_f	vis_km	vis_miles	uv	gust_mph	gust_kph	text	co	no2	o3	so2	pm2_5	pm10	us-epa-index	gb-defra-index							
Ramanathapuram	Tamil Nadu	India	9.38	78.83	Asia/Kolkata	1617950455	09-04-2021 12:10	1617949800	09-04-2021 12:00	30.5	86.9	1	7.6	12.2	142	SE	1010	30.3	0	0	56	22	33.3	91.9	10	6	8	8.9	14.4	Sunny	253.6999969	1.899999976	65.80000305	0.699999988	17.60000038	20.39999962	2	2							
Salem	Tamil Nadu	India	11.65	78.17	Asia/Kolkata	1617950456	09-04-2021 12:10	1617949800	09-04-2021 12:00	32.4	90.3	1	2.9	4.7	173	S	1011	30.3	0	0	46	1	34.3	93.7	10	6	8	3.4	5.4	Partly cloudy	390.5	8.399999619	98.69999695	17.89999962	20	25.60000038	2	2							
Sivaganga	Tamil Nadu	India	9.87	78.48	Asia/Kolkata	1617950456	09-04-2021 12:10	1617949800	09-04-2021 12:00	36	96.8	1	6.9	11.2	160	SSE	1010	30.3	0	0	39	50	43.3	109.9	4	2	8	6.3	10.1	Mist	290.3999939	2.299999952	73.69999695	0.699999988	18.29999924	22.70000076	2	2							
Thanjavur	Tamil Nadu	India	10.8	79.15	Asia/Kolkata	1617950457	09-04-2021 12:10	1617949800	09-04-2021 12:00	36	96.8	1	6.9	11.2	160	SSE	1010	30.3	0	0	39	50	44.8	112.7	4	2	8	5.1	8.3	Mist	367.2000122	3	93	1.100000024	20.5	25.79999924	2	2							
Thiruvarur	Tamil Nadu	India	10.77	79.65	Asia/Kolkata	1617950458	09-04-2021 12:10	1617949800	09-04-2021 12:00	31.9	89.4	1	7.2	11.5	153	SSE	1010	30.3	0	0	51	10	34.4	93.9	10	6	8	8.5	13.7	Partly cloudy	390.5	8.699999809	70.80000305	16.89999962	28.39999962	33.79999924	2	3							
Tiruchirappalli	Tamil Nadu	India	10.81	78.69	Asia/Kolkata	1617950458	09-04-2021 12:10	1617949800	09-04-2021 12:00	36	96.8	1	6.9	11.2	160	SSE	1010	30.3	0	0	39	50	43.5	110.2	4	2	8	5.1	8.3	Mist	353.7999878	3.200000048	95.80000305	1.899999976	20	25.29999924	2	2							
Tirunelveli	Tamil Nadu	India	8.73	77.7	Asia/Kolkata	1617950459	09-04-2021 12:10	1617949800	09-04-2021 12:00	32	89.6	1	10.5	16.9	260	W	1009	30.3	0	0	67	25	35.3	95.6	6	3	8	5.8	9.4	Partly cloudy	380.5	4.099999905	97.30000305	4.099999905	29.70000076	35.20000076	2	3							
Tirupur	Tamil Nadu	India	11.1	77.35	Asia/Kolkata	1617950459	09-04-2021 12:10	1617949800	09-04-2021 12:00	32	89.6	1	0	0	34	NE	1012	30.4	0	0	49	50	35.7	96.3	5	3	8	2.7	4.3	Mist	454	6.099999905	82.30000305	4.400000095	27.70000076	37.09999847	2	3							
Tiruvallur	Tamil Nadu	India	13.15	79.92	Asia/Kolkata	1617950460	09-04-2021 12:11	1617949800	09-04-2021 12:00	32	89.6	1	8.1	13	210	SSW	1010	30.3	0	0	46	25	34	93.1	6	3	8	10.5	16.9	Partly cloudy	360.5	11.5	45.40000153	28.39999962	27.5	34.5	2	3							
Tiruvannamalai	Tamil Nadu	India	12.22	79.07	Asia/Kolkata	1617950460	09-04-2021 12:11	1617949800	09-04-2021 12:00	30.2	86.4	1	5.8	9.4	186	S	1011	30.3	0	0	48	1	31	87.8	10	6	8	6.7	10.8	Partly cloudy	407.2000122	3.900000095	80.09999847	4.400000095	19.60000038	25.79999924	2	2							
Vellore	Tamil Nadu	India	12.93	79.13	Asia/Kolkata	1617950460	09-04-2021 12:11	1617949800	09-04-2021 12:00	31.1	88	1	6.3	10.1	155	SSE	1011	30.3	0	0	42	2	31.4	88.5	10	6	8	7.2	11.5	Partly cloudy	410.6000061	5.300000191	83.69999695	20.29999924	31.5	41.40000153	2	3							
Villupuram	Tamil Nadu	India	11.93	79.48	Asia/Kolkata	1617950461	09-04-2021 12:11	1617949800	09-04-2021 12:00	30.7	87.3	1	7.4	11.9	192	SSW	1011	30.3	0	0	47	0	31.8	89.2	10	6	8	8.5	13.7	Sunny	423.8999939	18	45.79999924	42	29.60000038	38.90000153	2	3							
Ariyalur	Tamil Nadu	India	11.13	79.08	Asia/Kolkata	1618038222	10-04-2021 12:33	1618034400	10-04-2021 11:30	36	96.8	1	0	0	111	ESE	1011	30.3	0.1	0	45	50	42.9	109.2	4	2	7	7.4	11.9	Mist	377.2000122	1.899999976	68.69999695	1.299999952	17.79999924	20.79999924	2	2							
Chennai	Tamil Nadu	India	13.08	80.28	Asia/Kolkata	1618038223	10-04-2021 12:33	1618034400	10-04-2021 11:30	33	91.4	1	10.5	16.9	140	SE	1011	30.3	0.1	0	53	50	40.3	104.5	8	4	6	11.4	18.4	Partly cloudy	554.0999756	19	34	42	15.5	20.10000038	2	2							
Coimbatore	Tamil Nadu	India	10.99	76.96	Asia/Kolkata	1618038223	10-04-2021 12:33	1618034400	10-04-2021 11:30	32	89.6	1	5.6	9	90	E	1013	30.4	0	0	46	50	36.2	97.1	5	3	7	8.7	14	Mist	310.3999939	2.900000095	66.5	1.799999952	15.30000019	21.20000076	1	2							
Cuddalore	Tamil Nadu	India	11.75	79.75	Asia/Kolkata	1618038223	10-04-2021 12:33	1618034400	10-04-2021 11:30	28.6	83.5	1	6.3	10.1	157	SSE	1012	30.4	0.3	0.01	70	81	32.1	89.8	9.3	5	6	7.6	12.2	Patchy rain possible	373.7999878	8	47.90000153	21.5	17.70000076	22.5	2	2							
Dharmapuri	Tamil Nadu	India	12.13	78.17	Asia/Kolkata	1618038224	10-04-2021 12:33	1618034400	10-04-2021 11:30	30.7	87.3	1	3.1	5	125	SE	1013	30.4	0	0	49	2	32	89.6	10	6	8	3.6	5.8	Partly cloudy	343.7999878	6.699999809	74.40000153	26.89999962	29.5	36.29999924	2	3							
Dindigul	Tamil Nadu	India	10.35	77.95	Asia/Kolkata	1618038224	10-04-2021 12:33	1618034400	10-04-2021 11:30	31.2	88.2	1	3.6	5.8	104	ESE	1012	30.4	0	0	51	5	33.6	92.5	10	6	8	4.3	6.8	Partly cloudy	297.1000061	3	64.40000153	6.800000191	21.79999924	27.39999962	2	2							
Erode	Tamil Nadu	India	11.35	77.73	Asia/Kolkata	1618038224	10-04-2021 12:33	1618034400	10-04-2021 11:30	30.1	86.2	1	8.3	13.3	120	ESE	1012	30.4	0	0	52	21	31.7	89.1	10	6	8	9.6	15.5	Partly cloudy	300.3999939	3.900000095	80.80000305	2.400000095	13	17.5	1	2							
Kancheepuram	Tamil Nadu	India	12.83	79.72	Asia/Kolkata	1618038225	10-04-2021 12:33	1618034400	10-04-2021 11:30	33	91.4	1	10.5	16.9	140	SE	1011	30.3	0	0	53	50	37.3	99.1	8	4	8	6.7	10.8	Partly cloudy	367.2000122	2.5	52.20000076	1.200000048	8.300000191	12.60000038	1	1							
Kanyakumari	Tamil Nadu	India	8.08	77.55	Asia/Kolkata	1618038225	10-04-2021 12:33	1618034400	10-04-2021 11:30	32	89.6	1	5.6	9	240	WSW	1010	30.3	0.1	0	67	25	37.4	99.3	6	3	7	4.7	7.6	Partly cloudy	343.7999878	5.199999809	68	5.800000191	19.10000038	22.60000038	2	2							
Karur	Tamil Nadu	India	10.95	78.08	Asia/Kolkata	1618038226	10-04-2021 12:33	1618034400	10-04-2021 11:30	36	96.8	1	0	0	105	ESE	1011	30.3	0	0	45	50	43.2	109.8	4	2	8	8.9	14.4	Mist	270.3999939	2.099999905	87.30000305	3.200000048	9.699999809	12.19999981	1	1							
Krishnagiri	Tamil Nadu	India	12.53	78.23	Asia/Kolkata	1618038226	10-04-2021 12:33	1618034400	10-04-2021 11:30	27.6	81.7	1	7.6	12.2	140	SE	1013	30.4	0	0	49	2	28.2	82.8	10	6	7	8.7	14	Partly cloudy	327.1000061	6.800000191	62.20000076	30.5	33.20000076	40	2	3							
Madurai	Tamil Nadu	India	9.93	78.12	Asia/Kolkata	1618038226	10-04-2021 12:33	1618034400	10-04-2021 11:30	31.1	88	1	5.4	8.6	99	E	1011	30.3	0.2	0.01	52	78	33.3	91.9	9.3	5	7	6.3	10.1	Patchy rain possible	327.1000061	5.400000095	78.69999695	8.899999619	19	23	2	2							
Nagapattinam	Tamil Nadu	India	10.77	79.83	Asia/Kolkata	1618038227	10-04-2021 12:33	1618034400	10-04-2021 11:30	30.3	86.5	1	8.3	13.3	120	ESE	1012	30.4	0	0	58	35	33.2	91.8	10	6	8	9.6	15.5	Partly cloudy	303.7999878	4.900000095	45.79999924	7.599999905	8.5	11	1	1							
Namakkal	Tamil Nadu	India	11.23	78.17	Asia/Kolkata	1618038227	10-04-2021 12:33	1618034400	10-04-2021 11:30	36	96.8	1	0	0	116	ESE	1011	30.3	0	0	45	50	43.4	110.1	4	2	8	6.5	10.4	Mist	310.3999939	2.299999952	71.5	1.899999976	17.5	22.70000076	2	2							
Perambalur	Tamil Nadu	India	11.23	78.88	Asia/Kolkata	1618038228	10-04-2021 12:33	1618034400	10-04-2021 11:30	36	96.8	1	0	0	87	E	1011	30.3	0.2	0.01	45	50	43.3	109.9	4	2	7	7.2	11.5	Mist	340.5	3.200000048	65.80000305	2.400000095	19.29999924	24	2	2							
Pudukkottai	Tamil Nadu	India	10.38	78.82	Asia/Kolkata	1618038228	10-04-2021 12:33	1618034400	10-04-2021 11:30	36	96.8	1	0	0	115	ESE	1011	30.3	0.4	0.02	45	50	44.7	112.4	4	2	7	8.1	13	Mist	253.6999969	1.700000048	70.80000305	0.5	20.70000076	24.20000076	2	2							
Ramanathapuram	Tamil Nadu	India	9.38	78.83	Asia/Kolkata	1618038229	10-04-2021 12:33	1618034400	10-04-2021 11:30	30.5	86.9	1	6.5	10.4	129	SE	1011	30.3	0.1	0	58	82	33.6	92.5	10	6	7	7.6	12.2	Patchy rain possible	243.6999969	1.700000048	83	0.699999988	23.20000076	27.10000038	2	2							
Salem	Tamil Nadu	India	11.65	78.17	Asia/Kolkata	1618038229	10-04-2021 12:33	1618034400	10-04-2021 11:30	30.6	87.1	1	3.6	5.8	124	SE	1013	30.4	0	0	52	6	32.3	90.1	10	6	8	4	6.5	Partly cloudy	380.5	13.5	63.70000076	37.20000076	30	37.20000076	2	3							
Sivaganga	Tamil Nadu	India	9.87	78.48	Asia/Kolkata	1618038229	10-04-2021 12:33	1618034400	10-04-2021 11:30	36	96.8	1	0	0	101	ESE	1011	30.3	0.3	0.01	45	50	44.6	112.3	4	2	7	8.1	13	Mist	253.6999969	1.399999976	70.09999847	0.400000006	17	20.20000076	2	2							
Thanjavur	Tamil Nadu	India	10.8	79.15	Asia/Kolkata	1618038230	10-04-2021 12:33	1618034400	10-04-2021 11:30	36	96.8	1	0	0	97	E	1011	30.3	0.1	0	45	50	42.1	107.8	4	2	7	7.2	11.5	Mist	397.2000122	2.900000095	68.69999695	1.100000024	22.70000076	27.39999962	2	2							
Thiruvarur	Tamil Nadu	India	10.77	79.65	Asia/Kolkata	1618038230	10-04-2021 12:33	1618034400	10-04-2021 11:30	31.7	89.1	1	7.6	12.2	116	ESE	1011	30.3	0.1	0	51	62	34.4	93.9	10	6	8	8.7	14	Partly cloudy	360.5	7.199999809	54.40000153	15.69999981	12.80000019	15.69999981	1	2							
Tiruchirappalli	Tamil Nadu	India	10.81	78.69	Asia/Kolkata	1618038231	10-04-2021 12:33	1618034400	10-04-2021 11:30	36	96.8	1	0	0	87	E	1011	30.3	0.2	0.01	45	50	43.1	109.7	4	2	7	7.2	11.5	Mist	320.3999939	3.799999952	62.90000153	3.799999952	20.79999924	25.60000038	2	2							
Tirunelveli	Tamil Nadu	India	8.73	77.7	Asia/Kolkata	1618038231	10-04-2021 12:33	1618034400	10-04-2021 11:30	32	89.6	1	5.6	9	240	WSW	1010	30.3	0	0	67	25	35.5	95.8	6	3	8	7.2	11.5	Partly cloudy	377.2000122	3.700000048	95.80000305	3.700000048	29.79999924	35.40000153	2	3							
Tirupur	Tamil Nadu	India	11.1	77.35	Asia/Kolkata	1618038232	10-04-2021 12:33	1618034400	10-04-2021 11:30	32	89.6	1	5.6	9	90	E	1013	30.4	0	0	46	50	36.3	97.3	5	3	7	7.4	11.9	Mist	317.1000061	4.5	58.70000076	2.599999905	16	22.10000038	2	2							
Tiruvallur	Tamil Nadu	India	13.15	79.92	Asia/Kolkata	1618038232	10-04-2021 12:33	1618034400	10-04-2021 11:30	33	91.4	1	10.5	16.9	140	SE	1011	30.3	0	0	53	50	36.9	98.3	8	4	8	8.7	14	Partly cloudy	360.5	2.200000048	44	1	6.099999905	9.199999809	1	1							
Tiruvannamalai	Tamil Nadu	India	12.22	79.07	Asia/Kolkata	1618038233	10-04-2021 12:33	1618034400	10-04-2021 11:30	29.6	85.3	1	5.8	9.4	142	SE	1012	30.4	0.1	0	57	62	31.5	88.7	10	6	6	6.7	10.8	Patchy rain possible	330.5	4.800000191	71.5	13.10000038	24.20000076	27.89999962	2	3							
Vellore	Tamil Nadu	India	12.93	79.13	Asia/Kolkata	1618038233	10-04-2021 12:33	1618034400	10-04-2021 11:30	29.1	84.4	1	8.1	13	133	SE	1012	30.4	0	0	57	34	30.8	87.4	10	6	7	9.4	15.1	Sunny	310.3999939	2.900000095	73	9.5	15	18.70000076	1	2							
Villupuram	Tamil Nadu	India	11.93	79.48	Asia/Kolkata	1618038233	10-04-2021 12:33	1618034400	10-04-2021 11:30	30.7	87.3	1	5.8	9.4	134	SE	1012	30.3	0.1	0	55	64	33.1	91.6	10	6	7	6.7	10.8	Patchy rain possible	357.2000122	20.89999962	38.59999847	59.09999847	35.59999847	43.90000153	2	3							
Ariyalur	Tamil Nadu	India	11.13	79.08	Asia/Kolkata	1618124597	11-04-2021 12:33	1618120800	11-04-2021 11:30	35	95	1	6.9	11.2	140	SE	1012	30.4	0.2	0.01	47	50	42.9	109.2	5	3	7	5.1	8.3	Mist	310.3999939	7	48.59999847	9.199999809	15.89999962	20.89999962	2	2							
Chennai	Tamil Nadu	India	13.08	80.28	Asia/Kolkata	1618124597	11-04-2021 12:33	1618120800	11-04-2021 11:30	32	89.6	1	9.4	15.1	130	SE	1012	30.4	0.1	0	56	50	37.1	98.8	8	4	7	13.2	21.2	Partly cloudy	383.8999939	9.800000191	62.20000076	26.5	14.19999981	18.89999962	1	2							
Coimbatore	Tamil Nadu	India	10.99	76.96	Asia/Kolkata	1618124598	11-04-2021 12:33	1618120800	11-04-2021 11:30	32	89.6	1	5.6	9	90	E	1015	30.4	0	0	46	75	36.2	97.1	5	3	7	8.1	13	Mist	347.1000061	1.899999976	70.80000305	1.299999952	16.5	19.29999924	2	2							
Cuddalore	Tamil Nadu	India	11.75	79.75	Asia/Kolkata	1618124598	11-04-2021 12:33	1618120800	11-04-2021 11:30	28.9	84	1	7.2	11.5	138	SE	1013	30.4	0.4	0.02	70	66	32.5	90.5	10	6	6	8.7	14	Patchy rain possible	367.2000122	4.800000191	50.79999924	2.799999952	15.69999981	19.89999962	2	2							
Dharmapuri	Tamil Nadu	India	12.13	78.17	Asia/Kolkata	1618124598	11-04-2021 12:33	1618120800	11-04-2021 11:30	30.1	86.2	1	2.5	4	119	ESE	1014	30.4	0	0	50	6	31.3	88.3	10	6	8	2.7	4.3	Partly cloudy	323.7999878	6.400000095	45.79999924	10.30000019	23.89999962	28	2	2							
Dindigul	Tamil Nadu	India	10.35	77.95	Asia/Kolkata	1618124599	11-04-2021 12:33	1618120800	11-04-2021 11:30	30.1	86.2	1	3.6	5.8	124	SE	1013	30.4	0	0	55	25	32.1	89.8	10	6	8	4	6.5	Partly cloudy	287.1000061	1.899999976	69.40000153	1.200000048	14.80000019	18.29999924	1	2							
Erode	Tamil Nadu	India	11.35	77.73	Asia/Kolkata	1618124599	11-04-2021 12:33	1618120800	11-04-2021 11:30	30.4	86.7	1	6	9.7	122	ESE	1013	30.4	0	0	51	27	32	89.6	10	6	8	6.9	11.2	Partly cloudy	360.5	3.299999952	70.80000305	2.299999952	13.89999962	17.10000038	1	2							
Kancheepuram	Tamil Nadu	India	12.83	79.72	Asia/Kolkata	1618124600	11-04-2021 12:33	1618120800	11-04-2021 11:30	32	89.6	1	9.4	15.1	130	SE	1012	30.4	0	0	56	50	37.1	98.7	8	4	8	4.5	7.2	Partly cloudy	297.1000061	2	42.20000076	1.100000024	5.800000191	8.800000191	1	1							
Kanyakumari	Tamil Nadu	India	8.08	77.55	Asia/Kolkata	1618124600	11-04-2021 12:33	1618120800	11-04-2021 11:30	32	89.6	1	9.4	15.1	230	SW	1012	30.4	0	0	67	25	37.2	98.9	6	3	8	3.1	5	Partly cloudy	383.8999939	5.199999809	80.80000305	6.699999809	25.39999962	29.5	2	3							
Karur	Tamil Nadu	India	10.95	78.08	Asia/Kolkata	1618124600	11-04-2021 12:33	1618120800	11-04-2021 11:30	35	95	1	6.9	11.2	140	SE	1012	30.4	0	0	47	50	41.8	107.3	5	3	8	8.3	13.3	Mist	347.1000061	3.900000095	57.90000153	4.699999809	13.5	16.29999924	1	2							
Krishnagiri	Tamil Nadu	India	12.53	78.23	Asia/Kolkata	1618124601	11-04-2021 12:33	1618120800	11-04-2021 11:30	27.8	82	1	6.5	10.4	137	SE	1014	30.4	0	0	52	3	28.4	83.1	10	6	7	7.6	12.2	Partly cloudy	317.1000061	5	44.40000153	9.899999619	20.70000076	24	2	2							
Madurai	Tamil Nadu	India	9.93	78.12	Asia/Kolkata	1618124601	11-04-2021 12:33	1618120800	11-04-2021 11:30	30.6	87.1	1	5.1	8.3	94	E	1013	30.4	0.7	0.03	54	78	32.9	91.2	9	5	7	6.3	10.1	Patchy rain possible	337.1000061	4.699999809	77.30000305	7.300000191	24.60000038	28.10000038	2	3							
Nagapattinam	Tamil Nadu	India	10.77	79.83	Asia/Kolkata	1618124602	11-04-2021 12:33	1618120800	11-04-2021 11:30	30.4	86.7	1	7.6	12.2	105	ESE	1013	30.4	0.6	0.02	60	78	33.8	92.8	9.3	5	7	9.4	15.1	Moderate rain at times	267	5.199999809	45.40000153	7.900000095	8.800000191	11.5	1	1							
Namakkal	Tamil Nadu	India	11.23	78.17	Asia/Kolkata	1618124602	11-04-2021 12:33	1618120800	11-04-2021 11:30	35	95	1	6.9	11.2	140	SE	1012	30.4	0	0	47	50	40.3	104.6	5	3	8	4.9	7.9	Mist	337.1000061	2.900000095	57.90000153	2.799999952	10.80000019	14.30000019	1	1							
Perambalur	Tamil Nadu	India	11.23	78.88	Asia/Kolkata	1618124603	11-04-2021 12:33	1618120800	11-04-2021 11:30	35	95	1	6.9	11.2	140	SE	1012	30.4	0	0	47	50	42.8	109.1	5	3	8	7.2	11.5	Mist	287.1000061	2.900000095	50.79999924	3	11.89999962	15.60000038	1	1							
Pudukkottai	Tamil Nadu	India	10.38	78.82	Asia/Kolkata	1618124603	11-04-2021 12:33	1618120800	11-04-2021 11:30	35	95	1	6.9	11.2	140	SE	1012	30.4	0.3	0.01	47	50	43.5	110.3	5	3	7	6.5	10.4	Mist	340.5	2.299999952	60.09999847	0.5	11.30000019	13.60000038	1	1							
Ramanathapuram	Tamil Nadu	India	9.38	78.83	Asia/Kolkata	1618124603	11-04-2021 12:33	1618120800	11-04-2021 11:30	30.1	86.2	1	8.9	14.4	89	E	1013	30.4	0.7	0.03	62	76	33.6	92.5	9	5	7	11.2	18	Patchy rain possible	283.7000122	2.900000095	77.30000305	0.5	19.20000076	21.20000076	2	2							
Salem	Tamil Nadu	India	11.65	78.17	Asia/Kolkata	1618124604	11-04-2021 12:33	1618120800	11-04-2021 11:30	31	87.8	1	2.9	4.7	130	SE	1014	30.4	0	0	46	9	32.3	90.1	10	6	8	3.4	5.4	Partly cloudy	340.5	10.5	48.59999847	28.10000038	18.20000076	23.10000038	2	2							
Sivaganga	Tamil Nadu	India	9.87	78.48	Asia/Kolkata	1618124604	11-04-2021 12:33	1618120800	11-04-2021 11:30	35	95	1	6.9	11.2	140	SE	1012	30.4	0.3	0.01	47	50	43.1	109.7	5	3	7	5.8	9.4	Mist	343.7999878	1.5	68.69999695	0.400000006	17.70000076	19.79999924	2	2							
Thanjavur	Tamil Nadu	India	10.8	79.15	Asia/Kolkata	1618124605	11-04-2021 12:33	1618120800	11-04-2021 11:30	35	95	1	6.9	11.2	140	SE	1012	30.4	0	0	47	50	43.2	109.7	5	3	8	5.8	9.4	Mist	347.1000061	3.900000095	51.5	4	13.10000038	17.70000076	1	2							
Thiruvarur	Tamil Nadu	India	10.77	79.65	Asia/Kolkata	1618124605	11-04-2021 12:33	1618120800	11-04-2021 11:30	31.8	89.2	1	6.7	10.8	100	E	1013	30.4	0.4	0.02	54	73	35.1	95.2	9	5	7	8.1	13	Patchy rain possible	327.1000061	11	39	21	12.5	16.10000038	1	2							
Tiruchirappalli	Tamil Nadu	India	10.81	78.69	Asia/Kolkata	1618124606	11-04-2021 12:33	1618120800	11-04-2021 11:30	35	95	1	6.9	11.2	140	SE	1012	30.4	0	0	47	50	43	109.5	5	3	8	6.9	11.2	Mist	353.7999878	4.199999809	49.40000153	5.099999905	13.60000038	17.39999962	1	2							
Tirunelveli	Tamil Nadu	India	8.73	77.7	Asia/Kolkata	1618124606	11-04-2021 12:33	1618120800	11-04-2021 11:30	32	89.6	1	9.4	15.1	230	SW	1012	30.4	0	0	67	25	35.9	96.6	6	3	7	4.5	7.2	Partly cloudy	360.5	5.300000191	65.09999847	1.5	18.10000038	21.79999924	2	2							
Tirupur	Tamil Nadu	India	11.1	77.35	Asia/Kolkata	1618124607	11-04-2021 12:33	1618120800	11-04-2021 11:30	32	89.6	1	5.6	9	90	E	1015	30.4	0	0	46	75	36.1	96.9	5	3	7	7.2	11.5	Mist	357.2000122	3	71.5	2	18.20000076	21.29999924	2	2							
Tiruvallur	Tamil Nadu	India	13.15	79.92	Asia/Kolkata	1618124607	11-04-2021 12:33	1618120800	11-04-2021 11:30	32	89.6	1	9.4	15.1	130	SE	1012	30.4	0	0	56	50	36.8	98.2	8	4	7	6	9.7	Partly cloudy	290.3999939	1.399999976	37.90000153	0.600000024	4.699999809	7.400000095	1	1							
Tiruvannamalai	Tamil Nadu	India	12.22	79.07	Asia/Kolkata	1618124607	11-04-2021 12:33	1618120800	11-04-2021 11:30	29.9	85.8	1	3.4	5.4	142	SE	1013	30.4	0	0	58	38	32.2	90	10	6	7	3.8	6.1	Partly cloudy	293.7000122	6.099999905	55.79999924	10.60000038	18.39999962	22.5	2	2							
Vellore	Tamil Nadu	India	12.93	79.13	Asia/Kolkata	1618124608	11-04-2021 12:33	1618120800	11-04-2021 11:30	29.8	85.6	1	6.5	10.4	134	SE	1014	30.4	0	0	56	21	31.8	89.2	10	6	7	7.4	11.9	Partly cloudy	287.1000061	1.100000024	56.5	0.899999976	7.199999809	10.10000038	1	1							
Villupuram	Tamil Nadu	India	11.93	79.48	Asia/Kolkata	1618124608	11-04-2021 12:33	1618120800	11-04-2021 11:30	30.9	87.6	1	4.5	7.2	136	SE	1013	30.4	0	0	59	80	34.1	93.4	10	6	7	5.1	8.3	Patchy rain possible	330.5	8.899999619	41.5	16.20000076	31.60000038	40	2	3							
Ariyalur	Tamil Nadu	India	11.13	79.08	Asia/Kolkata	1618210974	12-04-2021 12:32	1618207200	12-04-2021 11:30	32	89.6	1	9.4	15.1	190	S	1013	30.4	0.4	0.02	63	50	36.4	97.4	5	3	7	6.5	10.4	Mist	343.7999878	4.5	44.70000076	3.700000048	15.30000019	18.5	1	2							
Chennai	Tamil Nadu	India	13.08	80.28	Asia/Kolkata	1618210974	12-04-2021 12:32	1618207200	12-04-2021 11:30	33	91.4	1	9.4	15.1	130	SE	1013	30.4	0	0	56	50	40.8	105.5	8	4	8	10.5	16.9	Partly cloudy	674.2999878	26.70000076	30.79999924	60.59999847	28.10000038	35.09999847	2	3							
Coimbatore	Tamil Nadu	India	10.99	76.96	Asia/Kolkata	1618210975	12-04-2021 12:32	1618207200	12-04-2021 11:30	33	91.4	1	0	0	62	ENE	1015	30.4	0.3	0.01	47	50	39.6	103.3	6	3	6	6.9	11.2	Partly cloudy	350.5	3.599999905	54.40000153	1.200000048	11.80000019	13.69999981	1	1							
Cuddalore	Tamil Nadu	India	11.75	79.75	Asia/Kolkata	1618210975	12-04-2021 12:32	1618207200	12-04-2021 11:30	29.5	85.1	1	8.5	13.7	133	SE	1014	30.4	0.1	0	67	61	33.2	91.8	9.7	6	6	10.3	16.6	Patchy rain possible	357.2000122	5.599999905	40.09999847	2.799999952	9.800000191	13.10000038	1	1							
Dharmapuri	Tamil Nadu	India	12.13	78.17	Asia/Kolkata	1618210975	12-04-2021 12:32	1618207200	12-04-2021 11:30	30.2	86.4	1	3.8	6.1	111	ESE	1014	30.4	0	0	52	16	31.8	89.2	10	6	8	4.3	6.8	Partly cloudy	297.1000061	7.300000191	32.20000076	8.5	14.39999962	18.5	1	2							
Dindigul	Tamil Nadu	India	10.35	77.95	Asia/Kolkata	1618210976	12-04-2021 12:32	1618207200	12-04-2021 11:30	29.7	85.5	1	4	6.5	106	ESE	1014	30.4	0.1	0	57	88	31.9	89.4	10	6	6	4.7	7.6	Overcast	330.5	2.799999952	64.40000153	1	13.80000019	17.60000038	1	2							
Erode	Tamil Nadu	India	11.35	77.73	Asia/Kolkata	1618210976	12-04-2021 12:32	1618207200	12-04-2021 11:30	31.1	88	1	5.8	9.4	119	ESE	1014	30.4	0	0	51	36	33.3	91.9	10	6	8	6.7	10.8	Partly cloudy	373.7999878	8.699999809	33.29999924	4.800000191	11.89999962	16.10000038	1	1							
Kancheepuram	Tamil Nadu	India	12.83	79.72	Asia/Kolkata	1618210977	12-04-2021 12:32	1618207200	12-04-2021 11:30	33	91.4	1	9.4	15.1	130	SE	1013	30.4	0	0	56	50	38.8	101.9	8	4	7	6.3	10.1	Partly cloudy	303.7999878	2.599999905	45.79999924	1.700000048	5.900000095	8.699999809	1	1							
Kanyakumari	Tamil Nadu	India	8.08	77.55	Asia/Kolkata	1618210977	12-04-2021 12:32	1618207200	12-04-2021 11:30	32	89.6	1	6.9	11.2	260	W	1012	30.4	0	0	63	50	38	100.3	6	3	7	2.7	4.3	Partly cloudy	387.2000122	4.900000095	90.80000305	4.199999809	29.79999924	34	2	3							
Karur	Tamil Nadu	India	10.95	78.08	Asia/Kolkata	1618210977	12-04-2021 12:32	1618207200	12-04-2021 11:30	32	89.6	1	9.4	15.1	190	S	1013	30.4	0	0	63	50	35.4	95.7	5	3	7	9.4	15.1	Mist	347.1000061	6.199999809	39	7	11.10000038	13.69999981	1	1							
Krishnagiri	Tamil Nadu	India	12.53	78.23	Asia/Kolkata	1618210978	12-04-2021 12:32	1618207200	12-04-2021 11:30	28.8	83.8	1	7.4	11.9	132	SE	1014	30.4	0.1	0	55	64	30.1	86.2	10	6	7	8.5	13.7	Partly cloudy	287.1000061	1.799999952	40.09999847	0.800000012	3.299999952	5.199999809	1	1							
Madurai	Tamil Nadu	India	9.93	78.12	Asia/Kolkata	1618210978	12-04-2021 12:32	1618207200	12-04-2021 11:30	30.5	86.9	1	4.9	7.9	87	E	1014	30.4	0	0	56	32	33.1	91.6	10	6	8	5.8	9.4	Partly cloudy	340.5	5.800000191	54.40000153	5	17.60000038	19.60000038	2	2							
